Cruciani_1,Cruciani_2,Cruciani_3,Instability_Index,Boman_Index,Hydrophobicity_Eisenberg,Hydrophobic_Moment,Aliphatic_Index,Isoelectric_Point_Lehninger,Charge_pH7.4_Lehninger,Freq_Tiny,Freq_Small,Freq_Aliphatic,Freq_Aromatic,Freq_Non_polar,Freq_Polar,Freq_Charged,Freq_Basic,Freq_Acidic,anomaly_score,anomaly
0.202041,-0.163878,0.202245,41.612245,3.691633,-0.505306,0.705082,31.836735,10.237082,8.493635,0.204082,0.367347,0.102041,0.102041,0.367347,0.632653,0.428571,0.326531,0.102041,0.02410201828665104,1
-0.341818,-0.248182,0.214545,101.563636,1.611818,-0.038182,0.226075,9.090909,11.539912,1.994157,0.363636,0.636364,0.090909,0.181818,0.636364,0.363636,0.181818,0.181818,0.0,0.02412364836504005,1
-0.291176,-0.498235,0.155882,40.458824,0.642941,0.120588,0.185549,22.941176,6.759872,-0.538287,0.529412,0.823529,0.117647,0.117647,0.705882,0.294118,0.058824,0.058824,0.0,0.024137230319803915,1
0.097273,-0.077045,0.464773,72.397727,4.647273,-0.6775,0.557339,44.318182,13.483806,18.066202,0.25,0.363636,0.181818,0.090909,0.363636,0.636364,0.454545,0.454545,0.0,0.024139966663170864,1
0.083061,-0.375102,0.166122,19.593878,3.108367,-0.332653,0.646748,23.877551,7.717812,1.00506,0.367347,0.612245,0.081633,0.122449,0.44898,0.55102,0.408163,0.265306,0.142857,0.024148351822606717,1
0.0396,-0.0662,0.3672,110.772,4.0772,-0.499,0.869958,83.6,13.560998,17.068408,0.2,0.36,0.24,0.08,0.4,0.6,0.38,0.38,0.0,0.02419472555956398,1
0.110385,-0.001154,0.245,129.407692,3.866154,-0.468462,0.488426,60.0,11.83384,6.845379,0.192308,0.307692,0.153846,0.153846,0.461538,0.538462,0.269231,0.269231,0.0,0.024200349178593372,1
0.193061,-0.190408,0.247143,96.377551,3.462857,-0.43551,0.486016,37.755102,10.295034,8.494198,0.265306,0.44898,0.122449,0.102041,0.367347,0.632653,0.387755,0.306122,0.081633,0.024272499531348246,1
0.138333,-0.28,-0.001667,33.216667,2.895,-0.159167,0.220388,89.166667,6.007524,-0.930307,0.166667,0.5,0.25,0.25,0.416667,0.583333,0.416667,0.25,0.166667,0.02438235507071218,1
-0.498611,-0.198889,-0.170278,33.313889,-1.208333,0.581111,0.376055,156.944444,3.683518,-1.968585,0.111111,0.416667,0.444444,0.166667,0.777778,0.222222,0.083333,0.027778,0.055556,0.02439229652684166,1
0.1175,-0.051136,0.447045,89.177273,5.1225,-0.706591,0.561102,40.0,13.560998,17.068408,0.25,0.363636,0.159091,0.090909,0.363636,0.636364,0.431818,0.431818,0.0,0.024417152232605877,1
-0.497292,-0.152917,-0.187292,40.86875,-0.998125,0.492083,0.455152,154.375,3.9614,-2.006206,0.125,0.375,0.479167,0.166667,0.791667,0.208333,0.125,0.041667,0.083333,0.024450669792477175,1
0.069773,-0.042727,0.4475,100.477273,4.6025,-0.661364,0.671935,57.727273,13.524347,18.028648,0.25,0.318182,0.204545,0.068182,0.386364,0.613636,0.431818,0.431818,0.0,0.024538708330377135,1
0.139756,-0.05122,0.343659,44.160976,4.410732,-0.606098,0.807784,80.731707,12.85336,14.02798,0.170732,0.317073,0.243902,0.073171,0.365854,0.634146,0.414634,0.390244,0.02439,0.024541208710280427,1
0.23102,-0.22,0.248571,47.52449,3.553469,-0.466531,0.50323,33.877551,10.237988,8.493466,0.285714,0.44898,0.122449,0.102041,0.326531,0.673469,0.387755,0.306122,0.081633,0.0245510751417769,1
0.071556,-0.068667,0.515556,81.113333,5.173333,-0.706889,0.666881,47.555556,13.627669,19.030105,0.311111,0.422222,0.177778,0.066667,0.377778,0.622222,0.444444,0.444444,0.0,0.024671947230840652,1
0.248776,-0.208571,0.198163,61.02449,4.076122,-0.53102,0.470551,43.673469,10.292622,7.599125,0.22449,0.44898,0.142857,0.081633,0.326531,0.673469,0.428571,0.306122,0.122449,0.0247336041527369,1
-0.566,-0.362333,0.037333,44.213333,-1.055,0.501,0.346518,156.333333,6.68005,-0.004924,0.4,0.566667,0.6,0.033333,0.766667,0.233333,0.066667,0.033333,0.033333,0.02482725702835248,1
-0.019231,-0.180769,-0.106923,115.661538,2.623077,-0.228462,0.182401,37.692308,6.991218,-0.004958,0.153846,0.384615,0.153846,0.153846,0.538462,0.461538,0.307692,0.153846,0.153846,0.024844863442712417,1
0.262245,-0.160408,0.159796,63.708163,4.398571,-0.548163,0.471073,49.591837,10.073585,5.678611,0.183673,0.408163,0.142857,0.122449,0.326531,0.673469,0.469388,0.326531,0.142857,0.024855578377684706,1
-0.23,-0.362727,-0.276364,9.409091,1.134545,0.129091,0.219869,61.818182,2.928411,-2.004208,0.090909,0.545455,0.181818,0.090909,0.636364,0.363636,0.181818,0.0,0.181818,0.02486766337374996,1
-0.547111,-0.196222,-0.164889,21.468889,-1.104,0.511778,0.570745,151.777778,3.9614,-2.006206,0.177778,0.422222,0.533333,0.155556,0.822222,0.177778,0.133333,0.044444,0.088889,0.024880664705258237,1
-0.551818,-0.335455,0.074545,59.0,0.794545,0.056364,0.359155,70.909091,11.085,0.994898,0.181818,0.636364,0.181818,0.0,0.818182,0.181818,0.090909,0.090909,0.0,0.024883914085851,1
0.070909,-0.446364,-0.038182,33.6,2.051818,0.007273,0.216154,35.454545,3.683518,-1.968585,0.363636,0.636364,0.090909,0.181818,0.454545,0.545455,0.272727,0.090909,0.181818,0.02491372870266856,1
0.120909,-0.2,0.053636,-12.336364,3.280909,-0.238182,0.382998,26.363636,10.105427,0.994335,0.181818,0.545455,0.090909,0.181818,0.363636,0.636364,0.272727,0.181818,0.090909,0.024980162532195538,1
0.256122,-0.17,0.219184,55.618367,3.885102,-0.531837,0.612645,33.877551,10.237082,8.493635,0.22449,0.387755,0.102041,0.102041,0.326531,0.673469,0.428571,0.326531,0.102041,0.0250218925622554,1
-0.492581,-0.163871,-0.046452,20.790323,-1.728387,0.636774,0.291985,176.129032,9.749618,0.992032,0.258065,0.322581,0.483871,0.16129,0.741935,0.258065,0.032258,0.032258,0.0,0.025027524706503657,1
-0.208889,-0.17,-0.023333,15.511111,0.678889,0.057778,0.373894,0.0,5.770324,-0.29033,0.333333,0.666667,0.0,0.222222,0.777778,0.222222,0.222222,0.111111,0.111111,0.025039538404955097,1
-0.035455,-0.278182,-0.266364,62.845455,1.247273,0.1,0.010176,70.909091,2.928411,-2.004208,0.181818,0.363636,0.181818,0.090909,0.545455,0.454545,0.181818,0.0,0.181818,0.025041897863752827,1
0.10186,-0.338837,0.195581,-2.604651,2.890233,-0.360233,0.62548,18.139535,8.361617,3.842625,0.395349,0.604651,0.093023,0.116279,0.488372,0.511628,0.348837,0.232558,0.116279,0.025098804586857593,1
-0.212,-0.003,0.226,58.29,3.473,-0.391,0.329178,88.0,12.781557,2.994881,0.2,0.3,0.3,0.1,0.6,0.4,0.3,0.3,0.0,0.02512135945930627,1
0.161818,-0.102045,0.480227,100.427273,4.74,-0.700909,0.607196,42.045455,13.439103,18.027184,0.25,0.386364,0.136364,0.068182,0.318182,0.681818,0.431818,0.431818,0.0,0.025127859282597975,1
-0.092308,-0.136154,-0.088462,84.638462,1.367692,0.022308,0.151915,30.0,7.747308,0.030496,0.076923,0.461538,0.076923,0.307692,0.615385,0.384615,0.230769,0.153846,0.076923,0.025138800873728384,1
-0.037778,0.031111,0.162222,69.677778,3.133333,-0.204444,0.656348,43.333333,11.1983,1.992756,0.222222,0.333333,0.111111,0.333333,0.555556,0.444444,0.222222,0.222222,0.0,0.0252097927894277,1
-0.482727,-0.279091,-0.049091,33.212121,-1.343636,0.523333,0.362537,192.121212,6.943251,-0.005127,0.242424,0.393939,0.575758,0.030303,0.727273,0.272727,0.060606,0.030303,0.030303,0.025229371315229954,1
-0.583636,-0.206364,-0.035455,37.572727,-0.125455,0.295455,0.308925,123.636364,11.085,0.994898,0.090909,0.545455,0.363636,0.090909,0.818182,0.181818,0.090909,0.090909,0.0,0.025318293706194706,1
-0.301667,-0.160238,-0.187857,14.457143,-0.479048,0.490476,0.4395,132.142857,3.6185,-3.154405,0.119048,0.357143,0.357143,0.238095,0.714286,0.285714,0.119048,0.02381,0.095238,0.025318811234434302,1
0.149545,-0.107727,0.468182,41.502273,4.635,-0.6675,0.557788,35.454545,13.087697,17.064077,0.272727,0.409091,0.136364,0.090909,0.340909,0.659091,0.431818,0.431818,0.0,0.02533666890981673,1
0.075682,-0.035455,0.474773,76.915909,4.363636,-0.651591,0.608932,55.454545,13.13877,19.025042,0.25,0.340909,0.204545,0.090909,0.409091,0.590909,0.454545,0.454545,0.0,0.02538447185339432,1
0.064286,0.124286,-0.084286,71.342857,2.011429,-0.015714,0.435688,41.428571,6.972312,-0.004395,0.142857,0.285714,0.142857,0.285714,0.571429,0.428571,0.285714,0.142857,0.142857,0.025390211806408935,1
-0.527273,-0.287879,-0.000606,1.978788,-0.985758,0.465152,0.282763,168.484848,10.105428,0.994865,0.272727,0.484848,0.575758,0.060606,0.757576,0.242424,0.090909,0.060606,0.030303,0.02539759319909668,1
-0.66359,-0.324103,0.039744,23.561538,-1.556923,0.624359,0.395656,120.0,6.84047,-0.008661,0.384615,0.538462,0.435897,0.153846,0.897436,0.102564,0.051282,0.025641,0.025641,0.025406890633535906,1
-0.185,-0.2325,-0.095,-4.0375,0.5575,0.25,0.09563,36.25,6.015,-0.005094,0.25,0.625,0.125,0.25,0.625,0.375,0.0,0.0,0.0,0.025458334703748975,1
0.176667,-0.083111,0.434667,120.577778,5.002667,-0.697778,0.579926,43.333333,12.961045,16.06625,0.266667,0.333333,0.133333,0.088889,0.333333,0.666667,0.444444,0.422222,0.022222,0.02546381920326285,1
-0.577692,-0.359231,0.116154,34.828205,-1.353333,0.594872,0.362639,132.564103,9.630231,0.990631,0.461538,0.564103,0.435897,0.128205,0.820513,0.179487,0.025641,0.025641,0.0,0.025479303639865003,1
0.099333,-0.082889,0.500444,76.484444,5.084667,-0.693778,0.573245,45.333333,13.260575,18.03008,0.311111,0.4,0.155556,0.066667,0.355556,0.644444,0.466667,0.444444,0.022222,0.025526236352643505,1
0.007692,-0.372564,-0.075641,52.569231,3.125385,-0.327692,0.475202,25.128205,4.121044,-3.859742,0.282051,0.589744,0.102564,0.051282,0.538462,0.461538,0.333333,0.128205,0.205128,0.02556717993632668,1
0.006667,-0.158889,-0.084444,53.977778,2.982222,-0.152222,0.59078,0.0,6.68005,-0.004924,0.222222,0.444444,0.0,0.222222,0.444444,0.555556,0.222222,0.111111,0.111111,0.025604090000987956,1
0.19122,-0.065854,0.395122,54.234146,5.056829,-0.706829,0.802179,61.707317,12.728945,14.885105,0.195122,0.390244,0.195122,0.073171,0.341463,0.658537,0.439024,0.414634,0.02439,0.025676491734578144,1
-0.008056,-0.281111,-0.012778,23.422222,1.798889,-0.016944,0.38634,18.888889,5.130537,-3.743618,0.388889,0.583333,0.055556,0.25,0.555556,0.444444,0.333333,0.166667,0.166667,0.025724903387507325,1
-0.398182,-0.464545,0.264545,37.254545,0.483636,0.237273,0.410923,123.636364,11.085,0.994898,0.454545,0.727273,0.363636,0.0,0.636364,0.363636,0.090909,0.090909,0.0,0.025776736971510616,1
-0.405333,-0.154667,0.229333,-17.666667,-0.330667,0.206,0.562205,97.333333,11.032662,3.991943,0.266667,0.333333,0.266667,0.2,0.666667,0.333333,0.266667,0.266667,0.0,0.025778630433206495,1
-0.22,-0.354545,-0.01,100.2,0.410909,0.293636,0.062807,35.454545,3.294968,-1.146723,0.454545,0.636364,0.181818,0.181818,0.636364,0.363636,0.090909,0.0,0.090909,0.025825470584794286,1
-0.298889,-0.334444,-0.008889,39.055556,0.322222,0.238889,0.118392,32.222222,5.104588,-0.2919,0.333333,0.777778,0.111111,0.222222,0.777778,0.222222,0.0,0.0,0.0,0.02596280337015139,1
0.13,-0.135676,0.243784,74.518919,4.681622,-0.560811,0.911514,37.027027,12.782414,8.071549,0.27027,0.378378,0.189189,0.135135,0.378378,0.621622,0.378378,0.324324,0.054054,0.025998164339315344,1
-0.396944,-0.249722,0.037222,39.152778,0.096389,0.286667,0.70765,154.722222,12.181064,1.995059,0.305556,0.444444,0.555556,0.055556,0.694444,0.305556,0.111111,0.083333,0.027778,0.026093457755340554,1
-0.525,-0.216765,-0.076176,31.9,-1.664412,0.638529,0.262007,171.764706,5.295593,-1.110603,0.205882,0.411765,0.5,0.147059,0.794118,0.205882,0.117647,0.058824,0.058824,0.026193997571846983,1
-0.192973,-0.511622,0.175676,58.308108,1.824324,-0.086216,0.320418,15.945946,5.849305,-1.145615,0.567568,0.864865,0.108108,0.027027,0.621622,0.378378,0.162162,0.081081,0.081081,0.026219651141886846,1
0.04,0.1225,0.165,66.7,0.2175,0.08,0.668079,97.5,10.11,0.994166,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.0,0.02621985811059896,1
-0.568,-0.388667,0.055667,44.213333,-0.951333,0.486333,0.365006,146.666667,6.68005,-0.004924,0.433333,0.6,0.6,0.033333,0.766667,0.233333,0.066667,0.033333,0.033333,0.02624611827713702,1
-0.53875,-0.41875,0.195,46.2875,-0.3025,0.23,0.294395,72.5,10.11,0.994166,0.25,0.75,0.25,0.0,0.75,0.25,0.125,0.125,0.0,0.026248303697545716,1
0.04383,-0.267872,-0.105957,31.57234,2.097234,-0.088085,0.506579,76.808511,4.252972,-4.15315,0.170213,0.382979,0.234043,0.12766,0.489362,0.510638,0.382979,0.148936,0.234043,0.02631996328446362,1
0.006667,-0.158889,-0.084444,56.333333,2.982222,-0.152222,0.568805,0.0,6.68005,-0.004924,0.222222,0.444444,0.0,0.222222,0.444444,0.555556,0.222222,0.111111,0.111111,0.0263449345493198,1
0.219767,-0.248837,-0.05814,25.123256,3.174186,-0.23,0.524185,61.162791,5.217502,-2.890863,0.186047,0.465116,0.186047,0.162791,0.372093,0.627907,0.372093,0.186047,0.186047,0.026411436633450303,1
0.098409,-0.056364,0.466364,85.188636,4.792727,-0.697045,0.724888,48.863636,13.182736,18.064801,0.25,0.340909,0.204545,0.090909,0.386364,0.613636,0.454545,0.454545,0.0,0.026425604600746833,1
0.090612,-0.311837,0.204082,41.404082,3.844286,-0.450408,0.434128,16.122449,11.079206,6.030313,0.306122,0.530612,0.122449,0.081633,0.408163,0.591837,0.346939,0.244898,0.102041,0.026547635119724577,1
-0.606364,-0.256364,0.083636,61.618182,0.186364,0.296364,0.307042,53.636364,11.085,0.994898,0.363636,0.636364,0.272727,0.181818,0.818182,0.181818,0.090909,0.090909,0.0,0.026595757585397284,1
-0.283636,-0.506364,-0.075455,37.254545,0.643636,0.154545,0.294599,61.818182,3.683417,-2.535798,0.454545,0.818182,0.181818,0.090909,0.727273,0.272727,0.272727,0.090909,0.181818,0.0266394655356485,1
-0.3675,-0.326667,0.056667,-14.8,0.944167,0.035833,0.248712,24.166667,5.620369,-0.576404,0.416667,0.75,0.083333,0.083333,0.833333,0.166667,0.166667,0.083333,0.083333,0.026687211795062393,1
-0.031667,-0.1125,0.399583,119.2625,3.502917,-0.445833,0.586534,36.666667,12.665304,7.990509,0.333333,0.416667,0.166667,0.125,0.5,0.5,0.333333,0.333333,0.0,0.026714252289787965,1
-0.16125,-0.175,0.355,-14.8875,1.87625,-0.1625,0.223347,61.25,11.539912,1.994157,0.375,0.375,0.25,0.0,0.5,0.5,0.25,0.25,0.0,0.026748229603285545,1
0.108,-0.126222,0.432667,108.262222,4.928667,-0.633778,0.632276,43.555556,13.560123,15.031603,0.355556,0.422222,0.177778,0.066667,0.355556,0.644444,0.355556,0.355556,0.0,0.02675784301573425,1
0.073333,-0.372444,0.190889,32.806667,2.664222,-0.163333,0.6011,60.666667,12.485454,3.99484,0.422222,0.577778,0.177778,0.022222,0.355556,0.644444,0.133333,0.111111,0.022222,0.026799009334049162,1
-0.515,-0.199167,0.044167,2.091667,-1.424167,0.480833,0.42927,170.833333,10.11,0.994166,0.25,0.333333,0.5,0.083333,0.75,0.25,0.083333,0.083333,0.0,0.026799633763098185,1
-0.187059,-0.477353,-0.002353,53.894118,0.683824,0.191176,0.318786,71.764706,2.677519,-4.715536,0.5,0.764706,0.235294,0.029412,0.588235,0.411765,0.117647,0.0,0.117647,0.026815182289607498,1
0.24449,-0.203469,0.242245,72.881633,3.980816,-0.533673,0.547494,57.755102,10.390442,8.598385,0.244898,0.408163,0.183673,0.061224,0.326531,0.673469,0.44898,0.326531,0.122449,0.026856962588348132,1
-0.571935,-0.188387,0.020323,19.109677,-1.838387,0.625484,0.359174,166.774194,9.679634,1.848955,0.290323,0.354839,0.483871,0.16129,0.806452,0.193548,0.064516,0.064516,0.0,0.02687863793109646,1
-0.266,-0.059,-0.094,80.04,1.383,-0.05,0.220107,78.0,11.085,0.994898,0.0,0.4,0.2,0.1,0.7,0.3,0.1,0.1,0.0,0.026891273353972178,1
0.24,-0.246122,0.200816,54.62449,3.966327,-0.483061,0.452855,43.673469,10.015779,5.638893,0.265306,0.489796,0.142857,0.081633,0.326531,0.673469,0.408163,0.285714,0.122449,0.026911950564970977,1
-0.569444,-0.265556,-0.114722,46.319444,-1.391667,0.609167,0.290373,135.555556,2.810538,-2.006872,0.277778,0.5,0.472222,0.166667,0.805556,0.194444,0.055556,0.0,0.055556,0.026934841719429725,1
-0.524242,-0.343636,0.04303,20.027273,-0.592121,0.409394,0.358052,174.242424,10.928303,0.995597,0.272727,0.545455,0.575758,0.0,0.757576,0.242424,0.090909,0.060606,0.030303,0.02694208006398846,1
-0.506364,-0.417273,0.246364,59.690909,0.163636,0.27,0.342193,106.363636,11.085,0.994898,0.454545,0.636364,0.363636,0.0,0.727273,0.272727,0.090909,0.090909,0.0,0.02694932702837699,1
-0.08963,-0.435185,0.033704,81.496296,1.663333,-0.098889,0.346696,28.888889,4.648098,-2.822705,0.407407,0.62963,0.111111,0.074074,0.592593,0.407407,0.333333,0.148148,0.185185,0.027033947825908233,1
-0.542619,-0.21,-0.122143,41.683333,-1.160714,0.500952,0.498994,164.761905,4.187225,-1.006913,0.166667,0.47619,0.547619,0.119048,0.809524,0.190476,0.119048,0.047619,0.071429,0.027033999105085194,1
0.0996,-0.1258,0.4704,87.432,4.6868,-0.7008,0.795114,46.8,12.96387,20.024471,0.26,0.44,0.2,0.06,0.38,0.62,0.46,0.44,0.02,0.027039249970111645,1
0.198936,-0.19617,0.113191,56.142553,5.19234,-0.678936,0.515665,43.404255,9.157292,3.466709,0.234043,0.404255,0.170213,0.042553,0.382979,0.617021,0.489362,0.297872,0.191489,0.027061904541283432,1
0.083889,-0.215556,-0.123333,4.261111,2.552778,-0.154444,0.505382,75.555556,4.483807,-1.006946,0.111111,0.444444,0.222222,0.166667,0.444444,0.555556,0.388889,0.166667,0.222222,0.027063748651258934,1
0.141951,-0.047805,0.393171,65.212195,4.770976,-0.669756,0.804522,75.853659,13.136818,16.027264,0.146341,0.365854,0.243902,0.073171,0.365854,0.634146,0.414634,0.414634,0.0,0.027073606433021036,1
-0.309286,-0.163571,0.192857,0.192857,-0.502143,0.247857,0.511601,167.142857,10.871898,2.992684,0.214286,0.357143,0.5,0.071429,0.642857,0.357143,0.214286,0.214286,0.0,0.027161281381716473,1
-0.414667,-0.191333,0.254,-6.346667,-0.181333,0.186,0.57817,84.666667,11.032662,3.991943,0.333333,0.4,0.333333,0.2,0.666667,0.333333,0.266667,0.266667,0.0,0.02723408038190056,1
-0.423333,-0.470833,0.288333,65.833333,0.505833,0.220833,0.373195,89.166667,11.085,0.994898,0.5,0.666667,0.25,0.0,0.666667,0.333333,0.083333,0.083333,0.0,0.027275119252635482,1
0.14625,-0.0375,0.03875,20.0375,4.36875,-0.435,0.742467,97.5,10.928302,0.995067,0.125,0.375,0.25,0.125,0.375,0.625,0.375,0.25,0.125,0.027293388287566833,1
-0.268,-0.501,0.040333,7.913333,0.866,0.154667,0.609604,123.666667,3.80689,-2.004602,0.4,0.7,0.466667,0.0,0.6,0.4,0.2,0.066667,0.133333,0.02734738579208079,1
-0.4075,-0.21375,-0.07125,71.55,2.0625,-0.0775,0.293477,12.5,6.68005,-0.004924,0.125,0.625,0.125,0.125,0.75,0.25,0.25,0.125,0.125,0.027360943907246027,1
0.13,-0.158182,0.044545,-12.336364,3.200909,-0.24,0.383428,35.454545,10.105427,0.994335,0.181818,0.454545,0.090909,0.181818,0.363636,0.636364,0.272727,0.181818,0.090909,0.02736889742833043,1
-0.259091,-0.08,0.189091,1.372727,0.617273,0.063636,0.32807,35.454545,8.155381,1.420544,0.454545,0.454545,0.090909,0.272727,0.818182,0.181818,0.181818,0.181818,0.0,0.027396287654487317,1
0.195526,-0.181316,0.064474,24.705263,3.273684,-0.347895,0.392562,10.263158,8.153267,1.459599,0.263158,0.421053,0.052632,0.184211,0.421053,0.578947,0.342105,0.210526,0.131579,0.0274565735701936,1
0.109048,-0.039524,0.239524,102.390476,3.180476,-0.325238,0.439915,27.619048,10.722667,3.964497,0.190476,0.333333,0.095238,0.285714,0.428571,0.571429,0.428571,0.380952,0.047619,0.027483656573207005,1
0.051212,-0.289697,-0.106667,87.530303,3.06303,-0.239091,0.468694,53.333333,4.049303,-3.007293,0.181818,0.484848,0.212121,0.090909,0.484848,0.515152,0.333333,0.121212,0.212121,0.02750082744152843,1
-0.047273,-0.397273,-0.197273,52.145455,2.048182,-0.030909,0.340301,35.454545,2.810538,-2.004738,0.181818,0.727273,0.090909,0.090909,0.545455,0.454545,0.181818,0.0,0.181818,0.02751186251318216,1
-0.146364,-0.195455,0.076364,47.954545,3.345455,-0.258182,0.260623,0.0,10.928302,0.995067,0.272727,0.636364,0.0,0.181818,0.545455,0.454545,0.272727,0.181818,0.090909,0.027515240553787013,1
-0.492727,-0.17697,-0.026667,20.439394,-1.739394,0.670909,0.28695,177.272727,9.749618,0.992032,0.272727,0.333333,0.484848,0.151515,0.727273,0.272727,0.030303,0.030303,0.0,0.0275430677304338,1
-0.581667,-0.21,0.0825,59.75,-0.7425,0.365,0.347285,138.333333,8.155314,0.710225,0.333333,0.5,0.416667,0.0,0.833333,0.166667,0.083333,0.083333,0.0,0.02758554849970446,1
-0.135455,-0.132727,0.256364,41.809091,3.532727,-0.484545,0.169823,44.545455,12.490777,3.032435,0.090909,0.454545,0.181818,0.090909,0.545455,0.454545,0.363636,0.363636,0.0,0.027634362781817523,1
-0.357442,-0.44,-0.09,28.744186,-0.062558,0.381395,0.419728,113.72093,3.202944,-6.965577,0.395349,0.581395,0.44186,0.093023,0.674419,0.325581,0.186047,0.023256,0.162791,0.027642951630136636,1
-0.249091,-0.408182,0.19,1.372727,0.361818,0.120909,0.186288,26.363636,7.696193,0.424819,0.636364,0.727273,0.090909,0.090909,0.636364,0.363636,0.090909,0.090909,0.0,0.027648089827943034,1
-0.443,-0.318,0.211,64.66,0.972,0.183,0.122152,10.0,11.085,0.994898,0.5,0.6,0.1,0.2,0.7,0.3,0.1,0.1,0.0,0.02773658922130645,1
0.147805,-0.046341,0.367317,64.041463,4.800244,-0.665366,0.796582,78.292683,12.910513,15.027442,0.146341,0.341463,0.243902,0.073171,0.365854,0.634146,0.439024,0.414634,0.02439,0.027754068518547337,1
-0.08625,-0.17625,0.0225,93.8125,0.44375,0.2725,0.374647,48.75,6.921684,-0.253614,0.375,0.5,0.125,0.375,0.625,0.375,0.125,0.125,0.0,0.027884081139471772,1
0.165556,-0.2025,0.208611,34.508333,3.338056,-0.508333,0.709745,40.833333,10.585881,7.027172,0.194444,0.25,0.194444,0.083333,0.361111,0.638889,0.5,0.361111,0.138889,0.02789602226820187,1
0.059778,-0.146889,0.468,42.815556,4.489778,-0.611778,0.544784,52.0,13.523868,16.991103,0.355556,0.444444,0.2,0.022222,0.377778,0.622222,0.377778,0.377778,0.0,0.0279070434715481,1
-0.58,-0.312,0.185,39.98,0.451,0.263,0.196466,20.0,11.085,0.994898,0.5,0.6,0.2,0.2,0.8,0.2,0.1,0.1,0.0,0.027959844931017497,1
-0.057,-0.079,0.096,1.46,2.417,-0.285,0.320365,78.0,10.611559,1.993594,0.1,0.2,0.2,0.1,0.5,0.5,0.4,0.3,0.1,0.027974396418696257,1
-0.522424,-0.361818,-0.085758,17.560606,-0.940303,0.45697,0.238438,139.090909,3.463732,-3.008331,0.30303,0.545455,0.515152,0.090909,0.818182,0.181818,0.151515,0.030303,0.121212,0.02799175579455132,1
-0.108125,-0.5175,0.081875,43.5625,1.683125,-0.040625,0.189099,6.25,4.830241,-1.53811,0.5,0.8125,0.0625,0.125,0.625,0.375,0.125,0.0625,0.0625,0.027993591375027216,1
-0.527955,-0.086364,-0.185227,18.963636,-1.380227,0.5975,0.377061,137.272727,4.988247,-1.251133,0.181818,0.340909,0.386364,0.272727,0.818182,0.181818,0.090909,0.045455,0.045455,0.02807040253298615,1
0.146818,-0.212727,-0.057727,76.259091,3.067727,-0.297727,0.382332,30.909091,9.775506,0.994268,0.136364,0.318182,0.090909,0.136364,0.363636,0.636364,0.318182,0.181818,0.136364,0.028088743235040625,1
0.114222,-0.097333,0.398222,98.091111,4.768444,-0.645333,0.833542,49.777778,12.960798,15.030804,0.266667,0.377778,0.177778,0.066667,0.355556,0.644444,0.444444,0.4,0.044444,0.02810866570240228,1
0.203265,-0.193061,0.240408,67.993878,3.701837,-0.468163,0.534401,37.755102,10.362166,8.494931,0.285714,0.44898,0.122449,0.102041,0.346939,0.653061,0.387755,0.306122,0.081633,0.028131670960367783,1
-0.069756,-0.133659,0.076829,19.02439,1.856341,-0.142683,0.74292,111.707317,10.757221,5.991433,0.121951,0.243902,0.317073,0.073171,0.487805,0.512195,0.390244,0.268293,0.121951,0.02814581113107506,1
0.010976,-0.061951,0.29878,37.758537,1.950488,-0.234878,0.610432,83.170732,11.508028,13.879817,0.146341,0.268293,0.243902,0.146341,0.439024,0.560976,0.365854,0.365854,0.0,0.028162524022148583,1
0.117045,-0.107955,0.450682,42.588636,5.362955,-0.734091,0.579321,44.318182,13.259635,16.031032,0.295455,0.431818,0.159091,0.045455,0.363636,0.636364,0.431818,0.409091,0.022727,0.028196859802053054,1
-0.432917,-0.041875,-0.088958,53.6,-0.908125,0.46625,0.463048,142.083333,10.270753,2.987749,0.125,0.25,0.375,0.208333,0.75,0.25,0.0625,0.0625,0.0,0.02821006130586362,1
0.140667,-0.143778,0.460889,25.704444,4.747111,-0.673556,0.456985,43.333333,13.483275,17.028657,0.311111,0.4,0.155556,0.044444,0.333333,0.666667,0.4,0.4,0.0,0.02821232148332936,1
-0.547179,-0.397692,0.141538,14.269231,-1.188462,0.555385,0.333995,130.0,9.630231,0.990631,0.487179,0.615385,0.435897,0.102564,0.794872,0.205128,0.025641,0.025641,0.0,0.02822635001497953,1
0.018333,-0.145,-0.081667,-9.641667,1.35,0.080833,0.493772,24.166667,5.768941,-0.292463,0.25,0.583333,0.083333,0.333333,0.583333,0.416667,0.166667,0.083333,0.083333,0.028243256040121067,1
0.058864,-0.066818,0.482045,80.811364,4.625682,-0.663636,0.724888,51.136364,13.182736,18.064801,0.272727,0.363636,0.227273,0.090909,0.409091,0.590909,0.454545,0.454545,0.0,0.028287156392263646,1
0.102979,-0.088298,0.47234,94.376596,5.215319,-0.701277,0.629983,43.617021,13.627298,18.030846,0.319149,0.425532,0.170213,0.06383,0.361702,0.638298,0.404255,0.404255,0.0,0.028311339764462262,1
-0.47,-0.085208,-0.107083,55.41875,-1.074583,0.512292,0.466041,131.875,9.826227,1.987724,0.145833,0.333333,0.395833,0.25,0.770833,0.229167,0.083333,0.0625,0.020833,0.02833413847077021,1
0.127273,-0.083864,0.459545,65.215909,4.747045,-0.696136,0.557339,44.318182,12.91215,17.064776,0.25,0.363636,0.181818,0.090909,0.363636,0.636364,0.477273,0.454545,0.022727,0.028341161838852824,1
